id redshift chandra.2to7 chandra.2to7_err xmm.newton.0p2to12 xmm.newton.0p2to12_err galex.FUV galex.FUV_err galex.NUV galex.NUV_err ctio.decam.u ctio.decam.u_err ctio.decam.g ctio.decam.g_err ctio.decam.r ctio.decam.r_err ctio.decam.i ctio.decam.i_err ctio.decam.z ctio.decam.z_err vista.vircam.J vista.vircam.J_err vista.vircam.H vista.vircam.H_err vista.vircam.Ks vista.vircam.Ks_err spitzer.irac.ch1 spitzer.irac.ch1_err spitzer.irac.ch2 spitzer.irac.ch2_err spitzer.irac.ch3 spitzer.irac.ch3_err spitzer.irac.ch4 spitzer.irac.ch4_err spitzer.mips.24 spitzer.mips.24_err WISE1 WISE1_err WISE2 WISE2_err WISE3 WISE3_err WISE4 WISE4_err
356 1.21 -9999.0 -9999.0 3.4967070377491226e-07 1.318962563036742e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.004346378782568673 3.6039527082272656e-05 0.0025787137899183784 1.8290441543177722e-05 0.0023857526522435475 2.3005951525334366e-05 0.003083003618474476 3.605292215186015e-05 0.004318909558109944 5.965120220367611e-05 0.005876906042724868 0.00011530464212008858 0.009269344283909606 0.0001240021800121909 0.01190245904021698 0.00016509792669034643 0.020826 0.000588 0.022329 0.000962 0.020006 0.004156 0.049399000000000005 0.006791 -9999.0 -9999.0 0.022511 0.004396 0.025704 0.009351000000000002 0.353183 0.136298 -9999.0 -9999.0
357 0.6783499717712402 -9999.0 -9999.0 1.0863838271317697e-06 1.5907249979685016e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0027147766412438713 3.466546679570013e-05 0.004642705938055897 2.1052938950317546e-05 0.006887156573643611 2.8831037918358526e-05 0.012084656546046867 4.831491215504016e-05 0.015232544985202517 8.226443887484101e-05 0.02563300206666264 0.0001043851824963984 0.03439199116239415 8.104163596736952e-05 0.04669551210841817 0.0001494477269924394 0.055367 0.000594 0.056309 0.000934 0.06259 0.0034820000000000003 0.047947000000000004 0.005595 -9999.0 -9999.0 0.057491 0.004395 0.045793 0.009363 -9999.0 -9999.0 -9999.0 -9999.0
358 1.02 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0017642470577118293 3.414308288914518e-05 0.002306775500305826 1.952835693949682e-05 0.0036385332995569576 2.712737051776728e-05 0.006442776908722312 4.5499376023549455e-05 0.009743093172046547 8.214072435117771e-05 0.01664140376774353 0.00013431729961296856 0.02288013820852312 0.00010766963563370575 0.032263213382938194 0.00015074677613895624 0.044220999999999996 0.00054 0.036763 0.000862 0.025394 0.003104 0.055077 0.005483 0.180023 0.061593 0.036779000000000006 0.004709 0.039155999999999996 0.009231999999999999 -9999.0 -9999.0 -9999.0 -9999.0
359 0.42 -9999.0 -9999.0 7.395134610601137e-07 1.7596214609471123e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0023083734098675993 3.4413743079634754e-05 0.0027567099417689688 1.6581180423431213e-05 0.0025191294861111914 2.0773337027883526e-05 0.002979438202038566 3.181564798163892e-05 0.004610892300495178 5.818816402970237e-05 0.0025281773973127035 8.699715974267099e-05 0.004002350989554405 7.119169866205568e-05 0.009702443406442844 8.891136542389129e-05 0.012830000000000001 0.000589 0.017473 0.0007970000000000001 0.028836 0.003213 0.049704000000000005 0.005526 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
360 0.6 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.002285658963730506 3.4020927883249676e-05 0.0019895053944413528 2.0679204565009585e-05 0.002157033740792435 2.646622360760379e-05 0.0027732939504528146 4.136332229458811e-05 0.003826557151241099 8.012173253997462e-05 0.004480822810679227 0.00018264754911792358 0.0075864027889972685 0.00022659951373236222 0.012505355922567195 0.00023819279828456893 0.025117999999999998 0.0005290000000000001 0.026588 0.000876 0.046128 0.0033940000000000003 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
361 0.8063200116157532 -9999.0 -9999.0 4.799126929998169e-06 8.360006913112271e-07 0.0070091599999999995 0.00208354 0.0464381 0.00341258 0.048476549755821836 6.75897167883533e-05 0.06938596026487127 4.0366220696291625e-05 0.07976204760834357 5.382175301039682e-05 0.07144938069575944 7.736429585134041e-05 0.08408172295410826 0.00013342468901685772 0.10444308133247723 0.00015880249267498353 0.08660502550071553 0.00016158532839496186 0.12269576391490672 0.00023427929701974045 0.379885 0.001603 0.5110950000000001 0.002126 0.6752830000000001 0.005395 0.8498519999999999 0.007549 2.064104 0.072947 0.288138 0.008758 0.466445 0.015036 0.830998 0.143891 3.1739490000000004 0.941308
362 0.37 -9999.0 -9999.0 1.317700833908867e-06 1.632887779658327e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0018987655099962357 2.7449947602989634e-05 0.003132658429309306 1.6915704957196103e-05 0.00469855173577787 2.3504182641566293e-05 0.007707582895978824 3.7619980231927664e-05 0.008949575030286355 6.629937574186245e-05 0.009839092965896818 9.431470716463609e-05 0.009337513773315117 8.229637691313421e-05 0.009244764229456031 0.00011653756359695204 0.026841999999999998 0.000625 0.041871000000000005 0.00099 0.076754 0.004067 0.12055700000000001 0.006698000000000001 -9999.0 -9999.0 0.033389 0.004367 0.045583 0.008942 0.368468 0.12013800000000001 -9999.0 -9999.0
363 0.35 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0016669747088263471 3.167730929189488e-05 0.002152977816391621 1.641375508450253e-05 0.004093842995884826 2.177234034026036e-05 0.006641037680509931 3.430168329448122e-05 0.008806910547018593 6.124294721760403e-05 0.00996242199711788 0.0002445027577057855 0.012291438038304073 0.0003025129259507372 0.01807644592019918 0.000424145590655962 0.03971500000000001 0.000726 0.053481 0.000951 0.096498 0.004197 0.167333 0.005662 0.727905 0.056646 0.029268000000000002 0.00461 0.047775 0.008932 -9999.0 -9999.0 -9999.0 -9999.0
364 1.05 -9999.0 -9999.0 2.675005943220479e-07 2.2369756476598492e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.006474436799061704 3.4106865723563924e-05 0.0071803070834025465 1.64725492823484e-05 0.009550349298493556 2.199548553732774e-05 0.01012685736859206 3.247566799246014e-05 0.012105050543751383 5.822008184897429e-05 0.01605822628684937 6.640157026559975e-05 0.019925091966811147 7.668366674664925e-05 0.023015709358051094 9.764128137550988e-05 0.045061000000000004 0.0005300000000000001 0.057693 0.001041 0.091 0.003298 0.087858 0.006782 -9999.0 -9999.0 0.05105 0.004608 0.052481 0.008894 -9999.0 -9999.0 -9999.0 -9999.0
365 0.41 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0018552744440715405 3.2161250394632836e-05 0.002706929573879104 1.778228329259776e-05 0.0025858027243816826 2.2499585697959688e-05 0.002898533537447858 3.411528955850763e-05 0.002781290002721902 5.70090336561318e-05 0.004679695555626942 0.00010719806092691061 0.005225763526160739 8.474967044396434e-05 0.006656713420002535 0.0001287264849079989 0.019492000000000002 0.000628 0.028046 0.000859 0.04238 0.004001 0.068236 0.005929 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
366 1.6112099885940552 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.002913010762899358 3.276121822953155e-05 0.003854388370924045 1.5846921609461513e-05 0.004823201594558981 2.0894196265752172e-05 0.005925166936142588 3.1705928779598615e-05 0.006048970493871067 5.625482268844486e-05 0.007945542908859193 8.009390010024566e-05 0.011591080345603704 6.48987723545451e-05 0.013315070255443885 9.113957523814937e-05 0.028608 0.0005250000000000001 0.043522 0.000997 0.049139 0.0033330000000000005 0.059286000000000005 0.006691 -9999.0 -9999.0 0.024683 0.004229 0.031391 0.008558 -9999.0 -9999.0 -9999.0 -9999.0
367 1.35 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0023101972124363684 3.0569248502617516e-05 0.0032941018479408805 1.6760288281628602e-05 0.0050152719292746225 2.3602459621687205e-05 0.005398702371477014 3.426482411333774e-05 0.007201393564042478 6.0841725398907306e-05 0.010943100793407918 0.00010748642763986556 0.017739847874164823 7.626809328566731e-05 0.026739126854997693 0.00010169950285762327 0.038528 0.0006360000000000001 0.046844000000000004 0.001062 0.032043999999999996 0.003929 0.064863 0.006424000000000001 0.27845400000000003 0.059163 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
368 0.24 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0019955343230165777 3.432607733016021e-05 0.0029000908062512378 1.8643765856205206e-05 0.004478237828952771 2.6923483132066166e-05 0.005411482603973865 4.7840871353979594e-05 0.006343085997752759 6.516957065555975e-05 0.009275021987993355 0.0005211512600956605 0.008940247149370197 0.0005934600473869274 0.007834475096715117 0.0006623994364176246 0.018829000000000002 0.000423 0.016251 0.000763 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
369 0.07 -9999.0 -9999.0 1.7295152020347598e-07 8.508610565950891e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0051695082050019535 3.181156599891807e-05 0.004886983171167072 1.673084808542786e-05 0.0051610662547345 2.279977627409908e-05 0.005130792333144535 4.193363264132116e-05 0.006041319906779318 5.657599032048062e-05 0.006912457328286612 8.841354586926038e-05 0.008738562454299924 6.0421045928877315e-05 0.011680666923963426 8.796555634085625e-05 0.016896 0.000481 0.020048 0.0009860000000000001 0.039126 0.003373 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
370 1.37 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0015952567960269943 3.3658583504182345e-05 0.0015904192769505706 1.800124485734038e-05 0.0014692139092778785 2.281758363805856e-05 0.001791782757540116 3.5534840441206926e-05 0.0019136121792904918 6.0362398832148516e-05 0.002771382556798948 0.0001512155403027031 0.0036464903300278666 0.00014175476411353453 0.0051315805755786275 0.00017560401210168448 0.010857 0.000486 0.012221000000000001 0.000772 -9999.0 -9999.0 0.017058 0.005473 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
371 1.15 -9999.0 -9999.0 1.087890892478954e-06 1.6406333945822266e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.005416712800892489 3.778452418030493e-05 0.008166512174312135 2.106255826509631e-05 0.011979267437437728 2.898601365207364e-05 0.012784568668172992 4.227976338956317e-05 0.013821623840276685 7.34496935297572e-05 0.022501976888553883 0.00014047073277759342 0.032045385503597486 0.00017326219766295703 0.04305501435453515 0.00025339166917617405 0.098208 0.0008770000000000001 0.101365 0.000946 0.10003000000000001 0.004037 0.103007 0.00578 0.38035800000000003 0.072773 0.07523200000000001 0.005128000000000001 0.07184600000000001 0.009926 -9999.0 -9999.0 -9999.0 -9999.0
372 1.05 -9999.0 -9999.0 1.5038759763331004e-06 1.320329436258607e-07 0.00311742 0.00120005 0.00892635 0.00182778 0.013101476407993218 3.521377366439158e-05 0.012992836594407984 2.0575602426732948e-05 0.015994252370683294 2.7612674080503895e-05 0.01459417752890131 4.0336601911593255e-05 0.016967173934462426 6.874144323836693e-05 0.028160951203772214 0.00013440978295751734 0.02310087550784159 0.0001244094981261215 0.03255617861407973 0.00012059339931005745 0.084785 0.000876 0.11688899999999999 0.001173 0.183125 0.004213000000000001 0.268472 0.006881 1.139684 0.061177 0.056286 0.004562 0.083714 0.008712999999999999 -9999.0 -9999.0 -9999.0 -9999.0
373 0.37 -9999.0 -9999.0 3.506205054239515e-07 5.9010370350090684e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.002229785916095345 3.1426811653428414e-05 0.001974553351965941 1.5655072543988854e-05 0.002797299041800351 2.1031936000969544e-05 0.0034602786786076664 3.261456758001827e-05 0.004428172030699973 5.6432236589077185e-05 0.0070688724845710494 9.824428932397281e-05 0.008711337164243941 8.33752161950981e-05 0.01261953459469127 9.22650369576453e-05 0.017891999999999998 0.000526 0.020516 0.0007840000000000001 -9999.0 -9999.0 0.030581 0.005479 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
374 0.35 -9999.0 -9999.0 1.2138184690471525e-06 1.0633923185793797e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0015278353112704209 3.358981077490533e-05 0.0024693771767074317 1.7498646588769425e-05 0.004082105525390196 2.4569379308817772e-05 0.004032802700996293 3.6418507554410036e-05 0.005641157528651133 6.393331881977051e-05 0.009631948673593618 0.00011076020318821543 0.014088827029427636 0.00012004111496825689 0.019072640716663983 0.00018547909649404 0.033716 0.000512 0.031118 0.000762 0.020232 0.0026680000000000002 -9999.0 -9999.0 -9999.0 -9999.0 0.032869999999999996 0.0045709999999999995 0.03461 0.008734 -9999.0 -9999.0 -9999.0 -9999.0
375 1.1996500492095947 -9999.0 -9999.0 2.4384667797752324e-06 1.3901451146676942e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.012936392557735972 3.62489609226924e-05 0.0144993518279428 1.728006213500238e-05 0.02072317981048447 2.3731096615617406e-05 0.020447941793108656 3.5452311558919436e-05 0.01761540145770014 6.051063603520964e-05 0.017991095678207874 0.0005274128985580601 0.02247870979213986 0.0006733163995466634 0.03168138513417999 0.000925935138682613 0.061263 0.000703 0.081236 0.001082 0.124099 0.0036349999999999998 0.182071 0.006932000000000001 0.7456119999999999 0.070256 0.048753 0.004805 0.086616 0.009573 0.30255200000000004 0.144346 -9999.0 -9999.0
376 1.15 -9999.0 -9999.0 4.543276301290168e-07 1.0639530870806574e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0029711928789305773 4.3695526154620884e-05 0.003838791850076704 1.987943538080921e-05 0.005474368513350169 2.7995666045736812e-05 0.005749154989463423 3.9802954360537764e-05 0.006652996206826857 6.813835893840499e-05 0.011045946569271967 0.0002004046572006821 0.016575547412219647 0.00027345366669714974 0.024577374161764986 0.00038299966480034566 0.045048000000000005 0.000652 0.046947 0.0009080000000000001 -9999.0 -9999.0 0.030213 0.005651 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
377 0.86 -9999.0 -9999.0 5.092128471915825e-07 5.496232273149148e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0010362056478190674 3.763258379115554e-05 0.0019381951663997438 2.017693341702997e-05 0.003302750321088459 2.9263978262594545e-05 0.005191872375767323 4.958229266727282e-05 0.009973690440041665 9.740057035189726e-05 0.018302379948228645 0.00013151342212796823 0.023574637571287433 0.00013139038881628668 0.03489226889282063 0.0001487476418875269 0.053253999999999996 0.0007800000000000001 0.044522 0.001009 0.044302999999999995 0.004218 0.057328000000000004 0.006831 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
378 0.06 -9999.0 -9999.0 5.47765681654432e-07 1.1342243898970331e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.008515297391490834 3.775092842732531e-05 0.011751604774541135 2.0910870789762666e-05 0.015624839551690453 2.7965258784779044e-05 0.01855498691191849 4.148200073814728e-05 0.018810763634472448 7.181571031474966e-05 0.021335895722232233 9.193423662168381e-05 0.025466717373887598 7.766059293982088e-05 0.02449668832846124 9.236105758053011e-05 0.036522 0.000619 0.043757 0.000969 0.048998 0.004167 0.061835 0.006155000000000001 -9999.0 -9999.0 0.022574000000000004 0.0043040000000000005 0.035711 0.008881 -9999.0 -9999.0 -9999.0 -9999.0
379 0.9 1.1352574515646236e-07 9.378213730320898e-08 3.7185961240984866e-07 7.682528467506015e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.003718270224788348 3.738703490897915e-05 0.004494486103899283 2.035373320634816e-05 0.006473310311283365 2.788177969211956e-05 0.00990172278791125 4.296561274376898e-05 0.012563143479161676 7.568344583736768e-05 0.019331280771539446 0.00016368227665704022 0.02132053257405911 0.00017763450631163306 0.0287713777940795 0.00021578646799525508 0.041595 0.000587 0.034723 0.0006410000000000001 0.03300500000000001 0.0040620000000000005 0.050413 0.0052770000000000004 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
380 0.35 -9999.0 -9999.0 1.4351117388639088e-07 4.7213203004458724e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.002866530680705927 3.5331918353369375e-05 0.004265582307996101 1.7377821722937375e-05 0.00379299020958824 2.210173265608135e-05 0.003807797629420557 3.289210704597413e-05 0.004720521899487727 5.706876818124582e-05 0.005119522622673148 9.05928411355909e-05 0.004831386743849159 7.675933408092352e-05 0.00689412835332417 9.975436282009778e-05 0.010198 0.00045700000000000005 0.012682 0.0006820000000000001 -9999.0 -9999.0 0.021178000000000002 0.006026 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
381 0.04 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0038958225264617663 2.9139209929940117e-05 0.004560875273320777 1.7368183557752982e-05 0.004470114836632666 2.2739226109033366e-05 0.005023831648600073 3.461079861511215e-05 0.00599317730267794 6.0434216512112287e-05 0.005775674000696026 0.00014717482233005596 0.008565394805802134 0.00011860320339562933 0.010934148638103906 0.00010429266699402743 0.010008 0.000444 0.013872 0.000671 -9999.0 -9999.0 0.020944 0.00609 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
382 0.55 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.003055617891541858 3.630110708081644e-05 0.004114454134746354 2.1576672037054306e-05 0.004969163006616011 2.8640405169748386e-05 0.0075707827435304775 4.591933264874283e-05 0.009466168460314188 7.892585345801893e-05 0.016792297258047973 0.0001577194722741308 0.023928680009185008 0.0002246266772369292 0.028599001939909153 0.0003237673209172022 0.07291 0.000524 0.091666 0.000778 -9999.0 -9999.0 0.075656 0.006898 -9999.0 -9999.0 0.072644 0.00475 0.12189900000000001 0.009768 -9999.0 -9999.0 2.226384 0.971973
383 1.05 4.8464125548175e-07 2.3050010931447573e-07 6.216118836664538e-07 8.113969733176631e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.015774049707623146 3.155978311444921e-05 0.01588846129869148 1.8074477370149432e-05 0.017748366242169567 2.3414567283970104e-05 0.01783320529699069 3.389694083041941e-05 0.021645440187047244 6.058234050987124e-05 0.012219612077098537 9.093387900779779e-05 0.014631134800962451 9.739340389581655e-05 0.022825208800180945 0.0001389182872275695 0.042946 0.000437 0.062348 0.000707 0.11071800000000001 0.002768 0.15032900000000002 0.005528 0.45604700000000004 0.060395000000000004 0.039409 0.004319 0.070664 0.010088 -9999.0 -9999.0 -9999.0 -9999.0
384 0.26 -9999.0 -9999.0 3.021385636853518e-07 1.318787322880093e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0014130519058041685 3.1604308702683144e-05 0.002343055062375863 1.5903963731196988e-05 0.00486226554283777 2.203170854362653e-05 0.006156599114180136 3.313101759095323e-05 0.006902167390329128 5.6956157270362553e-05 0.011814848155400293 8.468838070241055e-05 0.017953088544476845 6.494928799061198e-05 0.018423937545884634 9.228457209934599e-05 0.04007 0.000642 0.054783000000000005 0.0008770000000000001 -9999.0 -9999.0 0.078059 0.005562 0.31734100000000004 0.055621000000000004 0.037497 0.004524 0.054903 0.009305 -9999.0 -9999.0 -9999.0 -9999.0
385 0.25 -9999.0 -9999.0 1.023262322706686e-06 1.9856812630247297e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0016081141672329307 3.131444015974057e-05 0.0023766880938857872 1.620411456009146e-05 0.0033486795306277356 2.1746991171042372e-05 0.004354132234410276 3.242694942073654e-05 0.004383816399999841 5.643255884313322e-05 0.005241511113932917 7.917864336598122e-05 0.00782690043296209 7.355273965131873e-05 0.009515936586224105 0.00012024939009622623 0.02047 0.0005290000000000001 0.026822 0.000962 -9999.0 -9999.0 0.052078000000000006 0.006598 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
386 0.87 -9999.0 -9999.0 5.117012574160028e-07 1.2950247576384456e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0027567399956210923 5.0702359360449665e-05 0.0029779157428313718 2.4814015025758588e-05 0.0032126195027443287 3.207100404342916e-05 0.005542679557836626 5.205187070895705e-05 0.004943141404372972 8.410548220311666e-05 0.010032068772942961 0.00016332598113767065 0.014458572344108717 0.0002187083672350838 0.02203433751690512 0.0003296335140405465 0.052051 0.0006450000000000001 0.07079600000000001 0.0009260000000000001 0.10258199999999999 0.002932 0.108685 0.005649 -9999.0 -9999.0 0.053802 0.0045590000000000006 0.070925 0.008819 -9999.0 -9999.0 -9999.0 -9999.0
387 0.35 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0073487630298622675 4.4592298712110077e-05 0.004190796101101749 1.9162619250470333e-05 0.00462651896881319 2.6307909764321512e-05 0.005253459163999312 3.883659881161339e-05 0.006856852980608483 7.079399347891668e-05 0.005640189832348823 0.00012756083558984046 0.007947030007760222 0.00011314241483107079 0.013408812688934813 0.00014899984580548506 0.01585 0.000535 0.024897 0.000966 0.045867 0.0034089999999999997 0.041081000000000006 0.00672 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
388 0.55 -9999.0 -9999.0 2.1595194984208514e-07 8.878717776794247e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.00168800910881165 3.748628411190431e-05 0.002834012942870648 1.846660913027431e-05 0.0045964964817530075 2.7000503017547692e-05 0.007712139524302646 4.4965663781135343e-05 0.010018647593244842 7.550553001421271e-05 0.01684592189359834 0.00014536196316890053 0.024667709440428766 0.00011818219387726572 0.03628258540627552 0.00016080292219917402 0.051656 0.000592 0.054752 0.0009320000000000001 0.056537 0.0035670000000000003 0.10632599999999999 0.0057 0.336263 0.071922 0.050957 0.004787 0.053753 0.008712999999999999 -9999.0 -9999.0 -9999.0 -9999.0
389 0.15 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.002982930181784707 5.864068185602248e-05 0.0044126872779009264 3.1458798060318686e-05 0.005794242863340158 4.2869782704210634e-05 0.005847324702067462 6.120496839070865e-05 0.0070899497990641975 0.00010794063300427614 0.00940814480514275 0.00010947678688925823 0.014724085848765507 0.00012118800174331858 0.020981884801223174 0.0001620011613774748 0.040813 0.000625 0.042176000000000005 0.000996 -9999.0 -9999.0 0.042872 0.006849 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
390 1.183 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.008739729242082606 6.88248500344136e-05 0.02991066832898043 3.166716114520944e-05 0.0748181886644676 4.570486303831235e-05 0.08857563104819775 6.88574165803424e-05 0.10699548617543034 0.00012562146748628292 0.14765253340773318 0.00019453586129077578 0.19237373228328977 0.00022165435860730946 0.22868514084077535 0.00032197612267097475 0.36188600000000004 0.00118 0.577697 0.001779 0.937698 0.006732 1.424172 0.007104 5.501384 0.06944 0.34419099999999997 0.009827 0.567022 0.016712 1.8793170000000001 0.160975 7.033962000000001 1.153176
391 0.25 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0014186593269975545 3.034004405105483e-05 0.001754383217718847 1.6994682860781884e-05 0.0021242326062007755 2.1467112834664737e-05 0.00219384191884556 3.1716413477846755e-05 0.0029767976425270786 5.561477394004469e-05 0.002855361024952968 0.00010803927144183366 0.004052078457026709 0.00011290037342748806 0.006031616778461599 0.00018595959623764807 0.012614 0.0005819999999999999 0.017258 0.000939 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
392 0.32 -9999.0 -9999.0 2.116094987603151e-07 7.976230970050269e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0019699056796757194 2.947360365286807e-05 0.002342978103925589 1.78794182187397e-05 0.003592556767359315 2.580249378510393e-05 0.004522990505363502 3.923299813170735e-05 0.006394059976950425 6.821809511290208e-05 0.00982553833382578 0.00010883406574769386 0.012138521240237484 7.806858451229169e-05 0.016232007746643528 0.00010920339558881927 0.022140999999999997 0.00054 0.028468 0.00088 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
393 1.1492400169372559 -9999.0 -9999.0 5.916458168794208e-07 1.956766637177593e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0035910616353106006 2.9410462280530104e-05 0.004412382182325024 1.7157341772955675e-05 0.00622770364863795 2.4725801653664672e-05 0.007206749023208313 3.641403509704332e-05 0.009563754878551852 6.30127315237224e-05 0.01445226148334105 0.00010932674993167712 0.020226931999263825 8.63297936256154e-05 0.029064806156610508 0.00012785992441296588 0.052149 0.0007740000000000001 0.054786 0.0011330000000000001 -9999.0 -9999.0 0.067476 0.006178 -9999.0 -9999.0 0.05282 0.004524 0.050722 0.008503 0.27441000000000004 0.123338 -9999.0 -9999.0
394 1.3 -9999.0 -9999.0 2.2873396686808625e-06 2.5271382990397867e-07 -9999.0 -9999.0 0.0113419 0.00206058 0.022313529675571642 3.83141184453968e-05 0.01778632466034625 1.8288772838178692e-05 0.026717045938450087 2.534311106008163e-05 0.026134676442804174 3.652371087515753e-05 0.024042597686551582 6.254724150380213e-05 0.024313143153727564 0.00012434710907064902 0.04520451761637018 6.44519661607021e-05 0.027559712910462327 8.468594394537974e-05 0.029791 0.000589 0.044078000000000006 0.000941 0.052543 0.004181 0.087628 0.006143 0.585206 0.055274000000000004 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
395 0.33 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.00420231757748763 0.0001784150401400496 0.00520305676779089 9.137576956709324e-05 0.009164366836642382 0.00014086849010969826 0.012288791157035758 0.00020995519733585177 0.015996603532175146 0.0003475926825110886 0.020156840517669528 0.0002712594245188334 0.02374334636114469 0.00037462169852702 0.032065598775471764 0.0003358955726318787 0.047218 0.000643 0.056807 0.001028 0.087723 0.004042 0.100577 0.006876 0.423931 0.061333 0.046774 0.004696 0.058345 0.009297000000000001 -9999.0 -9999.0 -9999.0 -9999.0
