id redshift chandra.0p5to7 chandra.0p5to7_err chandra.2to7 chandra.2to7_err chandra.1p2to2 chandra.1p2to2_err chandra.0p5to1p2 chandra.0p5to1p2_err chandra.0p2to0p5 chandra.0p2to0p5_err xmm.newton.0p2to0p5 xmm.newton.0p2to0p5_err xmm.newton.0p5to1 xmm.newton.0p5to1_err xmm.newton.1to2 xmm.newton.1to2_err xmm.newton.2to4p5 xmm.newton.2to4p5_err xmm.newton.4p5to12 xmm.newton.4p5to12_err xmm.newton.0p2to12 xmm.newton.0p2to12_err xmm.newton.0p5to4p5 xmm.newton.0p5to4p5_err galex.FUV galex.FUV_err galex.NUV galex.NUV_err ctio.decam.u ctio.decam.u_err ctio.decam.g ctio.decam.g_err ctio.decam.r ctio.decam.r_err ctio.decam.i ctio.decam.i_err ctio.decam.z ctio.decam.z_err vista.vircam.J vista.vircam.J_err vista.vircam.H vista.vircam.H_err vista.vircam.Ks vista.vircam.Ks_err spitzer.irac.ch1 spitzer.irac.ch1_err spitzer.irac.ch2 spitzer.irac.ch2_err spitzer.irac.ch3 spitzer.irac.ch3_err spitzer.irac.ch4 spitzer.irac.ch4_err spitzer.mips.24 spitzer.mips.24_err WISE1 WISE1_err WISE2 WISE2_err WISE3 WISE3_err WISE4 WISE4_err
347 1.25 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 2.1320883389131364e-06 3.3323004612374096e-07 1.866774227708279e-06 2.510896200168776e-07 1.092337366117711e-06 1.5771740972311858e-07 1.5751186703858146e-07 9.396799458217787e-08 6.945054334562215e-08 1.5899436605233875e-07 3.6409647347028397e-07 1.0754383269474536e-07 8.772206108622166e-07 8.20119446970789e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.003033935748595982 2.8190662713540664e-05 0.003537380906214827 1.747483176889496e-05 0.005847632954265087 2.5148367555351176e-05 0.006133109339154429 3.638625079073986e-05 0.007212777851195272 6.472286771303834e-05 0.011743656307298136 0.00011844924325640501 0.019520758696407067 0.00011808202351340383 0.026168579275366928 0.00020853366997758795 0.048632 0.000614 0.057314000000000004 0.000984 0.052163 0.002779 0.059092 0.0051470000000000005 -9999.0 -9999.0 0.059539 0.004716000000000001 0.058184 0.008574 0.404762 0.0 2.674238 0.0
348 1.45 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 6.686133965616802e-06 6.644860002001503e-07 5.996188795074389e-06 4.971453053130596e-07 2.8289579957360993e-06 2.74175744234646e-07 1.7312070406031147e-06 2.3747665622568303e-07 8.454407617231546e-07 2.9355079597237466e-07 1.6908852619029845e-06 1.992873119053618e-07 2.7655003105945e-06 1.549076370898285e-07 -9999.0 -9999.0 0.00431309 0.00124651 0.007222748986486014 4.063807263034743e-05 0.00892264333636315 1.85224526230747e-05 0.012355468294593809 2.5663178976614905e-05 0.01281520501440362 3.763500225763507e-05 0.013056766120885 6.339405157229736e-05 0.017464175967166356 9.013550986872335e-05 0.021401582138423147 7.64203642852265e-05 0.024228306511543278 0.0001007837748127538 0.048718000000000004 0.0006690000000000001 0.049119 0.001098 -9999.0 -9999.0 0.0953 0.0069299999999999995 0.53573 0.069631 0.029785000000000002 0.00417 0.042776 0.008943 0.24254900000000001 0.0 3.4261 0.0
349 0.74 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 5.298424455472991e-07 2.426892517908859e-07 8.417738030318822e-07 2.1992488251993818e-07 5.854906115212076e-07 1.429261942050704e-07 4.047015524172598e-07 1.4448600263364218e-07 8.846579199371846e-08 1.5965221292732945e-07 2.441347727950547e-07 1.0944939415815003e-07 5.275457714196075e-07 7.967281104769876e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0011457501976581662 2.7137064150319122e-05 0.00163278079694625 1.7446335405095413e-05 0.0023574844135501078 2.3398832299484102e-05 0.0031781638613594906 3.582742911217475e-05 0.004859096273136058 6.526821884564148e-05 0.008880474444476245 0.00010642449650198117 0.011164191331200828 9.380850116397078e-05 0.018476159373904847 0.000117758357752302 0.022643999999999997 0.000657 0.022248999999999998 0.000969 -9999.0 -9999.0 0.043938000000000005 0.006921 -9999.0 -9999.0 0.035449 0.004375 0.021878 0.008785000000000001 0.37153500000000006 0.0 2.500345 0.0
350 0.1 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 3.2372903886800787e-06 3.728194144304941e-07 3.224844786024136e-06 2.965976802202884e-07 1.985550603963932e-06 1.9099133774548918e-07 9.657677376539743e-07 1.6422951479204883e-07 2.083709298194521e-07 2.2199547348019808e-07 7.425310965576149e-07 1.4846205879204737e-07 1.708072115506523e-06 1.0296085924076942e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.006317963501635087 3.5575559570524645e-05 0.008010468545701994 2.332112328679661e-05 0.007579369608057103 2.9034259375705132e-05 0.009450150077445159 4.37282139328563e-05 0.009851664557220549 7.622470696845937e-05 0.010835314508000212 0.00010997802597531726 0.011697400660632 0.00010253660467092438 0.013992916835509754 0.00012382677290636896 0.022356 0.000546 0.032174999999999995 0.000808 0.034573 0.003542 0.035631 0.00526 -9999.0 -9999.0 0.043652 0.004382 0.032659 0.009174 0.255623 0.0 1.8569490000000002 0.0
351 0.17 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0020595753960855542 2.647881538276565e-05 0.0031541511966025324 1.6862566171559477e-05 0.0025410504290568968 2.0700283561608576e-05 0.002593003199765442 3.037343849186174e-05 0.0034524083417749457 5.431919000776337e-05 0.0039430707077759836 7.89279958982605e-05 0.004906186149744685 6.517014513171962e-05 0.006604951601864939 8.780033034630571e-05 0.008915 0.000488 0.009229 0.000948 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.022305000000000002 0.004027 0.029 0.0 0.214783 0.0 2.114463 0.0
352 1.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0110845 0.00211644 0.01169285278886618 3.496696476132511e-05 0.011568575797921707 1.9810481126844618e-05 0.014080444554039496 2.6646118995131554e-05 0.013130831089146162 3.7359616652077063e-05 0.01567647328566877 6.45989346407493e-05 0.022579083990914454 7.449279632178636e-05 0.025263877308785224 6.800259208689194e-05 0.04439387758806456 9.997718709957338e-05 0.088787 0.000747 0.12001 0.001158 0.142909 0.0042439999999999995 0.19544399999999998 0.006885 0.39407200000000003 0.073051 0.07474800000000001 0.00475 0.099908 0.00911 0.381593 0.125471 2.2019119999999996 0.0
353 0.42 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0024217137663643147 2.699258857433573e-05 0.003706400499434906 1.6590960624279445e-05 0.008729847866735868 2.340997991299184e-05 0.010794946248539173 3.583946323378582e-05 0.012097373903836823 6.189333780436125e-05 0.019266924450702 0.00010640485721100141 0.027337502631398447 9.081435846503072e-05 0.03271118345462583 0.00022006836788687344 0.058351 0.000633 0.075198 0.0010760000000000001 0.092407 0.003823 0.127228 0.006727 0.34286 0.076262 0.055055 0.004817 0.069823 0.009196 0.30846100000000004 0.126426 1.838231 0.0
354 0.29 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 2.8831669493514785e-06 4.6085812980671026e-07 2.0222339764356467e-06 3.1912052649773574e-07 1.1134334070397197e-06 1.8922251267151486e-07 5.222041430222605e-07 1.541879481972098e-07 1.5318458007170014e-07 1.5658354749621196e-07 4.695910477731722e-07 1.1067852861688833e-07 9.54230879046636e-07 1.0130617859523019e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.002579502474643513 3.0533698023192125e-05 0.0036832142262139852 1.8332427250693907e-05 0.0037033018717855235 2.3694935672011422e-05 0.0044881717828683925 3.5626388007212305e-05 0.004557724966810988 6.023227100474195e-05 0.00579408807020821 0.00013246732159369622 0.009233497561359381 0.00010938458658076127 0.011063786365096105 0.00010523370795577323 0.018396000000000003 0.0005340000000000001 0.024283000000000002 0.000757 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.026965 0.004297 0.034546 0.008814 0.233346 0.0 1.745822 0.0
355 1.21 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0018857650270268861 3.205789603726248e-05 0.0016955531502786097 1.788429802834989e-05 0.002249709781717188 2.4006017874840016e-05 0.0026340051898221385 3.5546604465438174e-05 0.0031078438490729854 6.1683907143207e-05 0.006528507120535982 9.204142863053591e-05 0.010281487407873512 8.15650526566831e-05 0.013834107712763987 0.00011110085744144593 0.030855 0.0005290000000000001 0.034224 0.000825 -9999.0 -9999.0 0.032487 0.005538 -9999.0 -9999.0 0.022909 0.004452 0.036408 0.009188 0.323892 0.0 2.910717 0.0
356 1.21 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 1.1860998455864699e-06 3.039619258326108e-07 1.4248450489503894e-06 2.4804576859194167e-07 8.40545509725896e-07 1.60259191089648e-07 2.563088326503955e-07 1.1650672182358139e-07 1.890231734885231e-07 1.9987461410289172e-07 3.496717552158521e-07 1.3189730774461413e-07 6.685554972139233e-07 8.318099456330683e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.004346378782568673 3.6039527082272656e-05 0.0025787137899183784 1.8290441543177722e-05 0.0023857526522435475 2.3005951525334366e-05 0.003083003618474476 3.605292215186015e-05 0.004318909558109944 5.965120220367611e-05 0.005876906042724868 0.00011530464212008858 0.009269344283909606 0.0001240021800121909 0.01190245904021698 0.00016509792669034643 0.020826 0.000588 0.022329 0.000962 0.020006 0.004156 0.049399000000000005 0.006791 -9999.0 -9999.0 0.022511 0.004396 0.025704 0.009351000000000002 0.353183 0.136298 1.872406 0.0
357 0.6783499717712402 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 6.139894976207099e-06 5.618690561922776e-07 5.469999522659373e-06 4.2865782111846106e-07 3.286031989600125e-06 2.6601152263414863e-07 1.0833364989421259e-06 1.8586517763515206e-07 2.2282481270902118e-07 2.2915293570767429e-07 1.086376817525504e-06 1.5907320075747673e-07 2.6591412765988607e-06 1.4089185926495358e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0027147766412438713 3.466546679570013e-05 0.004642705938055897 2.1052938950317546e-05 0.006887156573643611 2.8831037918358526e-05 0.012084656546046867 4.831491215504016e-05 0.015232544985202517 8.226443887484101e-05 0.02563300206666264 0.0001043851824963984 0.03439199116239415 8.104163596736952e-05 0.04669551210841817 0.0001494477269924394 0.055367 0.000594 0.056309 0.000934 0.06259 0.0034820000000000003 0.047947000000000004 0.005595 -9999.0 -9999.0 0.057491 0.004395 0.045793 0.009363 0.401791 0.0 2.539803 0.0
358 1.02 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0017642470577118293 3.414308288914518e-05 0.002306775500305826 1.952835693949682e-05 0.0036385332995569576 2.712737051776728e-05 0.006442776908722312 4.5499376023549455e-05 0.009743093172046547 8.214072435117771e-05 0.01664140376774353 0.00013431729961296856 0.02288013820852312 0.00010766963563370575 0.032263213382938194 0.00015074677613895624 0.044220999999999996 0.00054 0.036763 0.000862 0.025394 0.003104 0.055077 0.005483 0.180023 0.061593 0.036779000000000006 0.004709 0.039155999999999996 0.009231999999999999 0.366438 0.0 3.314362 0.0
359 0.42 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 3.2964855789820493e-06 4.517734464324675e-07 3.1128178194498626e-06 3.614126915000185e-07 1.8982921512265357e-06 2.292169007013867e-07 6.001135053639909e-07 1.6106688699085722e-07 2.505922370485276e-07 2.599995025031304e-07 7.395204706663797e-07 1.7596214609471123e-07 1.4907220996946894e-06 1.1970896932130956e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0023083734098675993 3.4413743079634754e-05 0.0027567099417689688 1.6581180423431213e-05 0.0025191294861111914 2.0773337027883526e-05 0.002979438202038566 3.181564798163892e-05 0.004610892300495178 5.818816402970237e-05 0.0025281773973127035 8.699715974267099e-05 0.004002350989554405 7.119169866205568e-05 0.009702443406442844 8.891136542389129e-05 0.012830000000000001 0.000589 0.017473 0.0007970000000000001 0.028836 0.003213 0.049704000000000005 0.005526 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
360 0.6 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.002285658963730506 3.4020927883249676e-05 0.0019895053944413528 2.0679204565009585e-05 0.002157033740792435 2.646622360760379e-05 0.0027732939504528146 4.136332229458811e-05 0.003826557151241099 8.012173253997462e-05 0.004480822810679227 0.00018264754911792358 0.0075864027889972685 0.00022659951373236222 0.012505355922567195 0.00023819279828456893 0.025117999999999998 0.0005290000000000001 0.026588 0.000876 0.046128 0.0033940000000000003 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
361 0.8063200116157532 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 5.00523318687907e-06 9.102328889749618e-07 7.335971430834448e-06 8.608392311147013e-07 7.391306664619291e-06 6.588242711230615e-07 4.190605906609795e-06 5.999315359853262e-07 4.423989906082603e-06 1.294513617149531e-06 4.7991970260608286e-06 8.359971865080941e-07 5.3072196421084495e-06 3.3816320840822165e-07 0.0070091599999999995 0.00208354 0.0464381 0.00341258 0.048476549755821836 6.75897167883533e-05 0.06938596026487127 4.0366220696291625e-05 0.07976204760834357 5.382175301039682e-05 0.07144938069575944 7.736429585134041e-05 0.08408172295410826 0.00013342468901685772 0.10444308133247723 0.00015880249267498353 0.08660502550071553 0.00016158532839496186 0.12269576391490672 0.00023427929701974045 0.379885 0.001603 0.5110950000000001 0.002126 0.6752830000000001 0.005395 0.8498519999999999 0.007549 2.064104 0.072947 0.288138 0.008758 0.466445 0.015036 0.830998 0.143891 3.1739490000000004 0.941308
362 0.37 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 5.029550912936982e-06 4.471235773852261e-07 4.286652653203155e-06 3.331975122045252e-07 3.0922800936669386e-06 2.3047042158032434e-07 1.5716579436570288e-06 1.9535570786605293e-07 4.808987483324639e-07 2.369467393381172e-07 1.3176973291057341e-06 1.6328842748551938e-07 2.4348950349024066e-06 1.194339474194641e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0018987655099962357 2.7449947602989634e-05 0.003132658429309306 1.6915704957196103e-05 0.00469855173577787 2.3504182641566293e-05 0.007707582895978824 3.7619980231927664e-05 0.008949575030286355 6.629937574186245e-05 0.009839092965896818 9.431470716463609e-05 0.009337513773315117 8.229637691313421e-05 0.009244764229456031 0.00011653756359695204 0.026841999999999998 0.000625 0.041871000000000005 0.00099 0.076754 0.004067 0.12055700000000001 0.006698000000000001 -9999.0 -9999.0 0.033389 0.004367 0.045583 0.008942 0.368468 0.12013800000000001 2.132063 0.0
363 0.35 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0016669747088263471 3.167730929189488e-05 0.002152977816391621 1.641375508450253e-05 0.004093842995884826 2.177234034026036e-05 0.006641037680509931 3.430168329448122e-05 0.008806910547018593 6.124294721760403e-05 0.00996242199711788 0.0002445027577057855 0.012291438038304073 0.0003025129259507372 0.01807644592019918 0.000424145590655962 0.03971500000000001 0.000726 0.053481 0.000951 0.096498 0.004197 0.167333 0.005662 0.727905 0.056646 0.029268000000000002 0.00461 0.047775 0.008932 0.422669 0.0 2.4980439999999997 0.0
364 1.05 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 4.5751788886349477e-07 2.498205214562816e-07 6.767681061264748e-07 2.0870150752402625e-07 6.82534054029526e-07 1.7107933848510988e-07 7.295235104019748e-08 9.226525747800038e-08 1.9207860478301047e-07 3.4754111062217625e-07 2.675019962433012e-07 2.2369721428567163e-07 4.299160980152502e-07 8.018263548303704e-08 -9999.0 -9999.0 0.00492608 0.00169488 0.006474436799061704 3.4106865723563924e-05 0.0071803070834025465 1.64725492823484e-05 0.009550349298493556 2.199548553732774e-05 0.01012685736859206 3.247566799246014e-05 0.012105050543751383 5.822008184897429e-05 0.01605822628684937 6.640157026559975e-05 0.019925091966811147 7.668366674664925e-05 0.023015709358051094 9.764128137550988e-05 0.045061000000000004 0.0005300000000000001 0.057693 0.001041 0.091 0.003298 0.087858 0.006782 -9999.0 -9999.0 0.05105 0.004608 0.052481 0.008894 0.25941800000000004 0.0 2.535129 0.0
365 0.41 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0018552744440715405 3.2161250394632836e-05 0.002706929573879104 1.778228329259776e-05 0.0025858027243816826 2.2499585697959688e-05 0.002898533537447858 3.411528955850763e-05 0.002781290002721902 5.70090336561318e-05 0.004679695555626942 0.00010719806092691061 0.005225763526160739 8.474967044396434e-05 0.006656713420002535 0.0001287264849079989 0.019492000000000002 0.000628 0.028046 0.000859 0.04238 0.004001 0.068236 0.005929 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
366 1.6112099885940552 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.002913010762899358 3.276121822953155e-05 0.003854388370924045 1.5846921609461513e-05 0.004823201594558981 2.0894196265752172e-05 0.005925166936142588 3.1705928779598615e-05 0.006048970493871067 5.625482268844486e-05 0.007945542908859193 8.009390010024566e-05 0.011591080345603704 6.48987723545451e-05 0.013315070255443885 9.113957523814937e-05 0.028608 0.0005250000000000001 0.043522 0.000997 0.049139 0.0033330000000000005 0.059286000000000005 0.006691 -9999.0 -9999.0 0.024683 0.004229 0.031391 0.008558 0.436516 0.0 1.908974 0.0
367 1.35 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0023101972124363684 3.0569248502617516e-05 0.0032941018479408805 1.6760288281628602e-05 0.0050152719292746225 2.3602459621687205e-05 0.005398702371477014 3.426482411333774e-05 0.007201393564042478 6.0841725398907306e-05 0.010943100793407918 0.00010748642763986556 0.017739847874164823 7.626809328566731e-05 0.026739126854997693 0.00010169950285762327 0.038528 0.0006360000000000001 0.046844000000000004 0.001062 0.032043999999999996 0.003929 0.064863 0.006424000000000001 0.27845400000000003 0.059163 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
368 0.24 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0019955343230165777 3.432607733016021e-05 0.0029000908062512378 1.8643765856205206e-05 0.004478237828952771 2.6923483132066166e-05 0.005411482603973865 4.7840871353979594e-05 0.006343085997752759 6.516957065555975e-05 0.009275021987993355 0.0005211512600956605 0.008940247149370197 0.0005934600473869274 0.007834475096715117 0.0006623994364176246 0.013577 0.000421 0.017425 0.000763 0.02981 0.0026070000000000004 0.038194000000000006 0.005141 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
369 0.07 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 1.5233869817208932e-07 1.7949349227009137e-07 2.352739996103014e-07 1.3089305547410075e-07 3.3747710113730197e-07 1.2798692178347236e-07 1.368785246185047e-07 9.948480986316643e-08 1.1895062572128362e-07 1.2431431101301405e-07 1.7295116972316267e-07 8.508470373825572e-08 2.9487310679067115e-07 6.705985170562038e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0051695082050019535 3.181156599891807e-05 0.004886983171167072 1.673084808542786e-05 0.0051610662547345 2.279977627409908e-05 0.005130792333144535 4.193363264132116e-05 0.006041319906779318 5.657599032048062e-05 0.006912457328286612 8.841354586926038e-05 0.008738562454299924 6.0421045928877315e-05 0.011680666923963426 8.796555634085625e-05 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
370 1.37 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0015952567960269943 3.3658583504182345e-05 0.0015904192769505706 1.800124485734038e-05 0.0014692139092778785 2.281758363805856e-05 0.001791782757540116 3.5534840441206926e-05 0.0019136121792904918 6.0362398832148516e-05 0.002771382556798948 0.0001512155403027031 0.0036464903300278666 0.00014175476411353453 0.0051315805755786275 0.00017560401210168448 0.010857 0.000486 0.012221000000000001 0.000772 -9999.0 -9999.0 0.017058 0.005473 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
371 1.15 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 3.70544797197186e-06 4.042270534768329e-07 3.7949713920512714e-06 3.35061044068759e-07 2.131018579535532e-06 2.0627841982039853e-07 9.554533824178463e-07 1.5666719826816172e-07 4.5521790620164545e-07 2.3814167159134842e-07 1.087901406888353e-06 1.6406333945822266e-07 1.8935981683905274e-06 1.1182535277404845e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.005416712800892489 3.778452418030493e-05 0.008166512174312135 2.106255826509631e-05 0.011979267437437728 2.898601365207364e-05 0.012784568668172992 4.227976338956317e-05 0.013821623840276685 7.34496935297572e-05 0.022501976888553883 0.00014047073277759342 0.032045385503597486 0.00017326219766295703 0.04305501435453515 0.00025339166917617405 0.098208 0.0008770000000000001 0.101365 0.000946 0.10003000000000001 0.004037 0.103007 0.00578 0.38035800000000003 0.072773 0.07523200000000001 0.005128000000000001 0.07184600000000001 0.009926 0.378094 0.0 3.441914 0.0
372 1.05 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 2.086485709775056e-06 1.961023337409376e-07 2.43456831715435e-06 1.6959297951483544e-07 2.300274915699838e-06 1.3024044711152617e-07 1.282617782586099e-06 1.1375402140450887e-07 8.665933234370212e-07 2.01358491672548e-07 1.5038899955456323e-06 1.3203364458648726e-07 1.7520756198017928e-06 6.644218973508479e-08 0.00311742 0.00120005 0.00892635 0.00182778 0.013101476407993218 3.521377366439158e-05 0.012992836594407984 2.0575602426732948e-05 0.015994252370683294 2.7612674080503895e-05 0.01459417752890131 4.0336601911593255e-05 0.016967173934462426 6.874144323836693e-05 0.028160951203772214 0.00013440978295751734 0.02310087550784159 0.0001244094981261215 0.03255617861407973 0.00012059339931005745 0.084785 0.000876 0.11688899999999999 0.001173 0.183125 0.004213000000000001 0.268472 0.006881 1.139684 0.061177 0.056286 0.004562 0.083714 0.008712999999999999 0.38547800000000004 0.0 1.6158460000000001 0.0
373 0.37 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 1.1464567135996567e-06 1.3002263527948818e-07 9.905751267672027e-07 9.64048954159133e-08 7.485227678016431e-07 6.752924998922123e-08 3.7430604911194825e-07 5.492662981638514e-08 1.501506542492368e-07 8.783882477086481e-08 3.5061700062081853e-07 5.9011071310717286e-08 6.007770732459625e-07 3.489169783371479e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.002229785916095345 3.1426811653428414e-05 0.001974553351965941 1.5655072543988854e-05 0.002797299041800351 2.1031936000969544e-05 0.0034602786786076664 3.261456758001827e-05 0.004428172030699973 5.6432236589077185e-05 0.0070688724845710494 9.824428932397281e-05 0.008711337164243941 8.33752161950981e-05 0.01261953459469127 9.22650369576453e-05 0.017891999999999998 0.000526 0.020516 0.0007840000000000001 -9999.0 -9999.0 0.030581 0.005479 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
